#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
APAF1	FADD	9606.ENSP00000448165	9606.ENSP00000301838	0	0	0	0	0	0	0	0.793	0.794
APAF1	BCL2L1	9606.ENSP00000448165	9606.ENSP00000302564	0	0	0	0	0.062	0.841	0.900	0.989	0.999
APAF1	CFLAR	9606.ENSP00000448165	9606.ENSP00000312455	0	0	0	0	0.062	0.348	0	0.675	0.784
APAF1	BID	9606.ENSP00000448165	9606.ENSP00000318822	0	0	0	0	0	0	0	0.602	0.602
APAF1	GSK3B	9606.ENSP00000448165	9606.ENSP00000324806	0	0	0	0	0.064	0.175	0	0.322	0.431
APAF1	E2F1	9606.ENSP00000448165	9606.ENSP00000345571	0	0	0	0	0.065	0.112	0.900	0.401	0.943
APAF1	TNFRSF10C	9606.ENSP00000448165	9606.ENSP00000349324	0	0	0	0	0	0.369	0	0.408	0.610
APAF1	MAP3K5	9606.ENSP00000448165	9606.ENSP00000351908	0	0	0	0	0	0	0	0.519	0.519
APAF1	PIM3	9606.ENSP00000448165	9606.ENSP00000353824	0	0	0	0	0.062	0.077	0	0.436	0.469
APAF1	MCL1	9606.ENSP00000448165	9606.ENSP00000358022	0	0	0	0	0.062	0.527	0	0.721	0.865
APAF1	BCL10	9606.ENSP00000448165	9606.ENSP00000359612	0	0	0	0	0.062	0	0	0.538	0.548
APAF1	PTEN	9606.ENSP00000448165	9606.ENSP00000361021	0	0	0	0	0.063	0	0	0.472	0.484
APAF1	MMP9	9606.ENSP00000448165	9606.ENSP00000361405	0	0	0	0	0	0	0	0.469	0.469
APAF1	HSPA1B	9606.ENSP00000448165	9606.ENSP00000364801	0	0	0	0	0	0.270	0	0.501	0.620
APAF1	HSPA1A	9606.ENSP00000448165	9606.ENSP00000364802	0	0	0	0	0	0.213	0	0.698	0.752
APAF1	BCL2L11	9606.ENSP00000448165	9606.ENSP00000376943	0	0	0	0	0	0	0	0.726	0.726
APAF1	PRKCD	9606.ENSP00000448165	9606.ENSP00000378217	0	0	0	0	0.062	0	0	0.428	0.440
APAF1	FOXO3	9606.ENSP00000448165	9606.ENSP00000385824	0	0	0	0	0	0.077	0	0.514	0.532
APAF1	DAPK1	9606.ENSP00000448165	9606.ENSP00000386135	0	0	0	0	0	0	0	0.476	0.476
APAF1	NLRX1	9606.ENSP00000448165	9606.ENSP00000387334	0	0	0	0	0.062	0	0	0.404	0.417
APAF1	CASP4	9606.ENSP00000448165	9606.ENSP00000388566	0	0	0	0	0.045	0.503	0	0.635	0.812
APAF1	BBC3	9606.ENSP00000448165	9606.ENSP00000404503	0	0	0	0	0	0	0	0.561	0.561
APAF1	NAIP	9606.ENSP00000448165	9606.ENSP00000428657	0	0	0	0	0.063	0.240	0	0.617	0.704
APAF1	DDIT3	9606.ENSP00000448165	9606.ENSP00000448665	0	0	0	0	0	0	0	0.413	0.412
APAF1	ST20	9606.ENSP00000448165	9606.ENSP00000453502	0	0	0	0	0.062	0.527	0	0.148	0.588
APBB1IP	SKAP2	9606.ENSP00000365411	9606.ENSP00000005587	0	0	0	0	0.063	0	0	0.569	0.579
APBB1IP	CSK	9606.ENSP00000365411	9606.ENSP00000220003	0	0	0	0	0.076	0.109	0.500	0.180	0.617
APBB1IP	SPI1	9606.ENSP00000365411	9606.ENSP00000227163	0	0	0	0	0.363	0.270	0	0	0.515
APBB1IP	SELPLG	9606.ENSP00000365411	9606.ENSP00000228463	0	0	0	0	0.331	0	0	0.155	0.410
APBB1IP	DOK1	9606.ENSP00000365411	9606.ENSP00000233668	0	0	0	0	0.125	0	0	0.441	0.490
APBB1IP	VASP	9606.ENSP00000365411	9606.ENSP00000245932	0	0	0	0	0.070	0.382	0.800	0.956	0.994
APBB1IP	RAC2	9606.ENSP00000365411	9606.ENSP00000249071	0	0	0	0	0.330	0.104	0	0.438	0.633
APBB1IP	RAF1	9606.ENSP00000365411	9606.ENSP00000251849	0	0	0	0	0	0.109	0.600	0.049	0.631
APBB1IP	TYROBP	9606.ENSP00000365411	9606.ENSP00000262629	0	0	0	0	0.336	0	0	0.137	0.402
APBB1IP	MAPK3	9606.ENSP00000365411	9606.ENSP00000263025	0	0	0	0	0	0	0.600	0.150	0.645
APBB1IP	PACSIN2	9606.ENSP00000365411	9606.ENSP00000263246	0	0	0	0	0	0.502	0	0.086	0.525
APBB1IP	PXN	9606.ENSP00000365411	9606.ENSP00000267257	0	0	0	0	0	0	0	0.459	0.459
APBB1IP	IQGAP1	9606.ENSP00000365411	9606.ENSP00000268182	0	0	0	0	0.064	0	0.500	0.093	0.538
APBB1IP	CD53	9606.ENSP00000365411	9606.ENSP00000271324	0	0	0	0	0.524	0	0	0	0.524
APBB1IP	FERMT3	9606.ENSP00000365411	9606.ENSP00000279227	0	0	0	0	0.324	0	0	0.784	0.847
APBB1IP	LAPTM5	9606.ENSP00000365411	9606.ENSP00000294507	0	0	0	0	0.506	0	0	0.091	0.532
APBB1IP	CRK	9606.ENSP00000365411	9606.ENSP00000300574	0	0	0	0	0	0.070	0.600	0.253	0.697
APBB1IP	TLN1	9606.ENSP00000365411	9606.ENSP00000316029	0	0	0	0	0.089	0.941	0.800	0.810	0.997
APBB1IP	HCLS1	9606.ENSP00000365411	9606.ENSP00000320176	0	0	0	0	0.533	0	0	0.077	0.551
APBB1IP	ATG7	9606.ENSP00000365411	9606.ENSP00000346437	0	0	0	0	0	0	0.600	0	0.600
APBB1IP	QKI	9606.ENSP00000365411	9606.ENSP00000355094	0	0	0	0	0	0	0.600	0	0.600
APBB1IP	PGK1	9606.ENSP00000365411	9606.ENSP00000362413	0	0	0	0	0	0	0	0.556	0.556
APBB1IP	FGR	9606.ENSP00000365411	9606.ENSP00000363117	0	0	0	0	0.324	0.109	0	0.170	0.456
APBB1IP	SYK	9606.ENSP00000365411	9606.ENSP00000364907	0	0	0	0	0.124	0.109	0.600	0.244	0.732
APBB1IP	CYFIP1	9606.ENSP00000365411	9606.ENSP00000481038	0	0	0	0	0.063	0.348	0	0.098	0.400
APBB1IP	CD151	9606.ENSP00000365411	9606.ENSP00000380565	0	0	0	0	0	0	0	0.502	0.502
APBB1IP	VAV1	9606.ENSP00000365411	9606.ENSP00000472929	0	0	0	0	0.205	0	0	0.424	0.523
APBB1IP	ARRB2	9606.ENSP00000365411	9606.ENSP00000403701	0	0	0	0	0.096	0	0.500	0	0.528
APBB1IP	WAS	9606.ENSP00000365411	9606.ENSP00000365891	0	0	0	0	0.355	0	0	0.338	0.555
APBB1IP	LRPAP1	9606.ENSP00000365411	9606.ENSP00000421922	0	0	0	0	0	0	0	0.584	0.584
APBB1IP	BCL2L11	9606.ENSP00000365411	9606.ENSP00000376943	0	0	0	0	0	0	0.600	0	0.600
APBB1IP	SLC6A6	9606.ENSP00000365411	9606.ENSP00000480890	0	0	0	0	0	0	0	0.602	0.602
APBB1IP	PTPRC	9606.ENSP00000365411	9606.ENSP00000411355	0	0	0	0	0.487	0.212	0	0.120	0.613
APBB1IP	PTPN6	9606.ENSP00000365411	9606.ENSP00000391592	0	0	0	0	0.143	0.369	0.360	0.045	0.625
APBB1IP	GRB2	9606.ENSP00000365411	9606.ENSP00000376345	0	0	0	0	0	0.167	0.600	0.210	0.714
APBB1IP	ITGB2	9606.ENSP00000365411	9606.ENSP00000380948	0	0	0	0	0.500	0	0	0.519	0.749
APLP2	LRP1	9606.ENSP00000263574	9606.ENSP00000243077	0	0	0	0	0.110	0.058	0	0.342	0.401
APLP2	SORT1	9606.ENSP00000263574	9606.ENSP00000256637	0	0	0	0	0.090	0.101	0	0.472	0.530
APLP2	SORL1	9606.ENSP00000263574	9606.ENSP00000260197	0	0	0	0	0.063	0.134	0	0.427	0.494
APLP2	KIAA0513	9606.ENSP00000263574	9606.ENSP00000457408	0	0	0	0	0.062	0.140	0	0.333	0.415
APLP2	GSN	9606.ENSP00000263574	9606.ENSP00000362924	0	0	0	0	0.089	0	0	0.386	0.417
APLP2	VAV1	9606.ENSP00000263574	9606.ENSP00000472929	0	0	0	0	0	0.423	0	0	0.422
APLP2	NOTCH1	9606.ENSP00000263574	9606.ENSP00000277541	0	0	0	0	0.062	0	0	0.459	0.471
APLP2	ITM2B	9606.ENSP00000263574	9606.ENSP00000367828	0	0	0	0	0.090	0.103	0	0.407	0.474
APLP2	LHFPL2	9606.ENSP00000263574	9606.ENSP00000369702	0	0	0	0	0.062	0	0.300	0.343	0.531
APLP2	MME	9606.ENSP00000263574	9606.ENSP00000418525	0	0	0	0	0.056	0.102	0	0.493	0.533
APLP2	NCSTN	9606.ENSP00000263574	9606.ENSP00000294785	0	0	0	0	0.062	0.060	0	0.703	0.715
APLP2	PSEN1	9606.ENSP00000263574	9606.ENSP00000326366	0	0	0	0	0.048	0.076	0	0.731	0.743
APOBEC3A	LTBR	9606.ENSP00000384359	9606.ENSP00000228918	0	0	0	0	0	0	0	0.527	0.527
APOBEC3A	MX2	9606.ENSP00000384359	9606.ENSP00000333657	0	0	0	0	0.100	0	0	0.386	0.424
APOBEC3A	CDA	9606.ENSP00000384359	9606.ENSP00000364212	0	0	0	0	0.062	0	0	0.753	0.759
APOBEC3A	NDUFB6	9606.ENSP00000384359	9606.ENSP00000369176	0	0	0	0	0.145	0.346	0	0	0.416
APOBEC3A	COX6B2	9606.ENSP00000384359	9606.ENSP00000467266	0	0	0	0	0.216	0.368	0	0.188	0.562
APOBR	TYROBP	9606.ENSP00000457539	9606.ENSP00000262629	0	0	0	0	0.427	0	0	0	0.426
APOBR	MPZL3	9606.ENSP00000457539	9606.ENSP00000278949	0	0	0	0	0	0	0	0.486	0.486
APOBR	TMEM154	9606.ENSP00000457539	9606.ENSP00000302144	0	0	0	0	0.078	0	0	0.507	0.527
APOBR	WDFY4	9606.ENSP00000457539	9606.ENSP00000320563	0	0	0	0	0.355	0.245	0	0	0.492
APOBR	OR10H1	9606.ENSP00000457539	9606.ENSP00000335596	0	0	0	0	0	0	0	0.502	0.502
APOBR	NCF4	9606.ENSP00000457539	9606.ENSP00000380334	0	0	0	0	0.333	0	0	0.193	0.438
AQP9	VSIG4	9606.ENSP00000219919	9606.ENSP00000363869	0	0	0	0	0.343	0	0	0.126	0.401
AQP9	CSF2RB	9606.ENSP00000219919	9606.ENSP00000384053	0	0	0	0	0.340	0	0	0.131	0.402
AQP9	SLC11A1	9606.ENSP00000219919	9606.ENSP00000233202	0.046	0	0	0	0.318	0.056	0	0.143	0.403
AQP9	BCL2A1	9606.ENSP00000219919	9606.ENSP00000267953	0	0	0	0	0.331	0	0	0.144	0.403
AQP9	CLEC5A	9606.ENSP00000219919	9606.ENSP00000449999	0	0	0	0	0.363	0	0	0.123	0.417
AQP9	LIPN	9606.ENSP00000219919	9606.ENSP00000383923	0	0	0	0	0.376	0	0	0.105	0.418
AQP9	CEACAM4	9606.ENSP00000219919	9606.ENSP00000221954	0	0	0	0	0.424	0	0	0	0.424
AQP9	CXCR1	9606.ENSP00000219919	9606.ENSP00000295683	0	0	0	0	0.335	0	0	0.170	0.424
AQP9	CSF3R	9606.ENSP00000219919	9606.ENSP00000362195	0	0	0	0	0.306	0	0	0.246	0.454
AQP9	CD300LB	9606.ENSP00000219919	9606.ENSP00000376397	0	0	0	0	0.472	0	0	0	0.472
AQP9	FCGR3B	9606.ENSP00000219919	9606.ENSP00000433642	0	0	0	0	0.499	0	0	0.067	0.512
AQP9	LILRA1	9606.ENSP00000219919	9606.ENSP00000251372	0	0	0	0	0.521	0	0	0	0.521
AQP9	HK3	9606.ENSP00000219919	9606.ENSP00000292432	0	0	0	0	0.533	0	0	0	0.533
AQP9	CD14	9606.ENSP00000219919	9606.ENSP00000304236	0	0	0	0	0.537	0	0	0	0.537
AQP9	TLR8	9606.ENSP00000219919	9606.ENSP00000312082	0	0	0	0	0.547	0.056	0	0.047	0.557
AQP9	HCK	9606.ENSP00000219919	9606.ENSP00000444986	0	0	0	0	0.552	0.056	0	0	0.559
AQP9	VNN2	9606.ENSP00000219919	9606.ENSP00000322276	0	0	0	0	0.524	0	0	0.123	0.564
AQP9	LILRB2	9606.ENSP00000219919	9606.ENSP00000375629	0	0	0	0	0.555	0	0	0.069	0.567
AQP9	S100A8	9606.ENSP00000219919	9606.ENSP00000357722	0	0	0	0	0.555	0	0	0.071	0.568
AQP9	TREM1	9606.ENSP00000219919	9606.ENSP00000244709	0	0	0	0	0.540	0	0	0.108	0.572
AQP9	FGR	9606.ENSP00000219919	9606.ENSP00000363117	0	0	0	0	0.555	0.056	0	0.067	0.573
AQP9	S100A12	9606.ENSP00000219919	9606.ENSP00000357726	0	0	0	0	0.522	0	0	0.167	0.584
AQP9	IL1RN	9606.ENSP00000219919	9606.ENSP00000259206	0	0	0	0	0.524	0	0	0.172	0.589
AQP9	TYROBP	9606.ENSP00000219919	9606.ENSP00000262629	0	0	0	0	0.530	0	0	0.164	0.590
AQP9	FPR2	9606.ENSP00000219919	9606.ENSP00000468897	0	0	0	0	0.547	0	0	0.255	0.648
AQP9	NCF2	9606.ENSP00000219919	9606.ENSP00000356505	0	0	0	0	0.621	0	0	0.142	0.660
AQP9	FPR1	9606.ENSP00000219919	9606.ENSP00000471493	0	0	0	0	0.676	0	0	0.184	0.724
AQP9	GK	9606.ENSP00000219919	9606.ENSP00000401720	0.048	0.028	0	0	0.220	0	0	0.667	0.731
AQP9	MNDA	9606.ENSP00000219919	9606.ENSP00000357123	0	0	0	0	0.779	0	0	0.161	0.806
ARAP1	ARF5	9606.ENSP00000377233	9606.ENSP00000000233	0	0	0	0	0	0.147	0	0.515	0.569
ARAP1	KCNQ1	9606.ENSP00000377233	9606.ENSP00000155840	0	0	0	0	0.088	0.065	0	0.506	0.541
ARAP1	PCTP	9606.ENSP00000377233	9606.ENSP00000268896	0	0	0	0	0	0	0	0.449	0.449
ARAP1	CDC123	9606.ENSP00000377233	9606.ENSP00000281141	0	0	0	0	0	0	0	0.564	0.564
ARAP1	HHEX	9606.ENSP00000377233	9606.ENSP00000282728	0	0	0	0	0.065	0	0	0.556	0.567
ARAP1	CRK	9606.ENSP00000377233	9606.ENSP00000300574	0	0	0	0	0	0.410	0	0.136	0.468
ARAP1	MAEA	9606.ENSP00000377233	9606.ENSP00000302830	0	0	0	0	0.062	0	0	0.391	0.404
ARAP1	CLTB	9606.ENSP00000377233	9606.ENSP00000309415	0	0	0	0	0.090	0.059	0.900	0.063	0.909
ARAP1	STARD10	9606.ENSP00000377233	9606.ENSP00000335247	0	0	0	0	0.060	0	0	0.610	0.617
ARAP1	RAC1	9606.ENSP00000377233	9606.ENSP00000348461	0	0	0	0	0.093	0.194	0.900	0.069	0.922
ARAP1	PXK	9606.ENSP00000377233	9606.ENSP00000348472	0	0	0	0	0.062	0	0	0.487	0.499
ARAP1	TCF7L2	9606.ENSP00000377233	9606.ENSP00000358404	0	0	0	0	0	0	0	0.556	0.556
ARAP1	IGF2BP2	9606.ENSP00000377233	9606.ENSP00000371634	0	0	0	0	0	0	0	0.565	0.565
ARAP1	GRB2	9606.ENSP00000377233	9606.ENSP00000376345	0	0	0	0	0	0.611	0	0.442	0.773
ARAP1	CDC42	9606.ENSP00000377233	9606.ENSP00000383118	0	0	0	0	0.062	0.194	0	0.357	0.471
ARAP1	CAMK1D	9606.ENSP00000377233	9606.ENSP00000478874	0	0	0	0	0	0.056	0	0.507	0.514
ARAP1	PSTPIP1	9606.ENSP00000377233	9606.ENSP00000452746	0	0	0	0	0.097	0	0	0.635	0.657
ARAP1	RHOA	9606.ENSP00000377233	9606.ENSP00000400175	0	0	0	0	0.051	0.147	0.900	0.239	0.930
ARAP1	ARF1	9606.ENSP00000377233	9606.ENSP00000440005	0	0	0	0	0	0.147	0.900	0.438	0.947
ARAP3	ASAP1	9606.ENSP00000239440	9606.ENSP00000429900	0	0	0	0.546	0	0.270	0	0.490	0.425
ARAP3	RAPGEF3	9606.ENSP00000239440	9606.ENSP00000395708	0	0	0	0	0.082	0.058	0	0.391	0.427
ARAP3	TNFSF14	9606.ENSP00000239440	9606.ENSP00000469049	0	0	0	0	0	0	0	0.430	0.430
ARAP3	VASP	9606.ENSP00000239440	9606.ENSP00000245932	0	0	0	0	0.062	0.060	0	0.491	0.512
ARAP3	SHARPIN	9606.ENSP00000239440	9606.ENSP00000381698	0	0	0	0	0	0.058	0	0.563	0.570
ARAP3	LRPAP1	9606.ENSP00000239440	9606.ENSP00000421922	0	0	0	0	0	0	0	0.602	0.602
ARAP3	RHOA	9606.ENSP00000239440	9606.ENSP00000400175	0	0	0	0	0.055	0.147	0.900	0.805	0.982
ARF1	ARF5	9606.ENSP00000440005	9606.ENSP00000000233	0	0	0.447	0.978	0.099	0.679	0.900	0.860	0.969
ARF1	RALBP1	9606.ENSP00000440005	9606.ENSP00000019317	0	0	0	0	0	0.145	0.900	0.216	0.927
ARF1	GABARAPL2	9606.ENSP00000440005	9606.ENSP00000037243	0	0	0	0	0.084	0.056	0	0.709	0.727
ARF1	CTSZ	9606.ENSP00000440005	9606.ENSP00000217131	0	0	0	0	0	0.068	0.600	0.042	0.611
ARF1	CHMP4B	9606.ENSP00000440005	9606.ENSP00000217402	0	0	0	0	0.083	0.270	0	0.248	0.453
ARF1	CPD	9606.ENSP00000440005	9606.ENSP00000225719	0	0	0	0	0	0	0.600	0.113	0.630
ARF1	GAPDH	9606.ENSP00000440005	9606.ENSP00000229239	0	0	0	0	0.146	0.058	0	0.321	0.406
ARF1	CYTH4	9606.ENSP00000440005	9606.ENSP00000248901	0	0	0	0	0	0.142	0.900	0.491	0.952
ARF1	RAC2	9606.ENSP00000440005	9606.ENSP00000249071	0	0	0	0	0.108	0.056	0	0.628	0.660
ARF1	SORT1	9606.ENSP00000440005	9606.ENSP00000256637	0	0	0	0	0.058	0	0.600	0.239	0.688
ARF1	ARF3	9606.ENSP00000440005	9606.ENSP00000256682	0	0	0.449	0.985	0.079	0.271	0.600	0.796	0.713
ARF1	GNS	9606.ENSP00000440005	9606.ENSP00000258145	0	0	0	0	0	0	0.600	0	0.600
ARF1	SPAG9	9606.ENSP00000440005	9606.ENSP00000262013	0	0	0	0	0	0.426	0	0.100	0.461
ARF1	RAB2A	9606.ENSP00000440005	9606.ENSP00000262646	0	0	0	0	0.107	0.325	0	0.496	0.670
ARF1	COPE	9606.ENSP00000440005	9606.ENSP00000262812	0	0	0	0	0.153	0.294	0.600	0.722	0.924
ARF1	ARFGAP3	9606.ENSP00000440005	9606.ENSP00000263245	0	0	0	0	0.063	0.537	0.900	0.907	0.995
ARF1	ATP6V0A1	9606.ENSP00000440005	9606.ENSP00000264649	0	0	0	0	0.062	0.076	0	0.484	0.514
ARF1	RAB7A	9606.ENSP00000440005	9606.ENSP00000265062	0	0	0	0	0.214	0.077	0	0.654	0.727
ARF1	PXN	9606.ENSP00000440005	9606.ENSP00000267257	0	0	0	0	0	0.348	0	0.369	0.571
ARF1	IGF1R	9606.ENSP00000440005	9606.ENSP00000268035	0	0	0	0	0	0.197	0	0.292	0.407
ARF1	IQGAP1	9606.ENSP00000440005	9606.ENSP00000268182	0	0	0	0	0	0.185	0	0.443	0.527
ARF1	SCYL1	9606.ENSP00000440005	9606.ENSP00000270176	0	0	0	0	0	0.270	0	0.316	0.479
ARF1	RAB5A	9606.ENSP00000440005	9606.ENSP00000273047	0	0	0	0	0.124	0.667	0	0.662	0.893
ARF1	ARHGAP26	9606.ENSP00000440005	9606.ENSP00000274498	0	0	0	0	0.049	0.058	0	0.464	0.478
ARF1	LRRK2	9606.ENSP00000440005	9606.ENSP00000298910	0.045	0	0	0	0.062	0.344	0	0.162	0.441
ARF1	CLTB	9606.ENSP00000440005	9606.ENSP00000309415	0	0	0	0	0.066	0.070	0.900	0.324	0.933
ARF1	RAB1B	9606.ENSP00000440005	9606.ENSP00000310226	0	0	0	0.661	0.226	0.431	0.600	0.655	0.850
ARF1	PTP4A3	9606.ENSP00000440005	9606.ENSP00000332274	0	0	0	0	0.062	0.064	0	0.700	0.714
ARF1	LAMP1	9606.ENSP00000440005	9606.ENSP00000333298	0	0	0	0	0.065	0	0	0.449	0.463
ARF1	PNPLA2	9606.ENSP00000440005	9606.ENSP00000337701	0	0	0	0	0.062	0	0	0.417	0.430
ARF1	VAPA	9606.ENSP00000440005	9606.ENSP00000345656	0	0	0	0	0.062	0.084	0	0.451	0.488
ARF1	RAC1	9606.ENSP00000440005	9606.ENSP00000348461	0	0	0	0	0.062	0.056	0.900	0.427	0.942
ARF1	IGF2R	9606.ENSP00000440005	9606.ENSP00000349437	0	0	0	0	0	0	0.600	0.332	0.721
ARF1	RAB5B	9606.ENSP00000440005	9606.ENSP00000353444	0	0	0	0	0.133	0.672	0	0.348	0.799
ARF1	CR1	9606.ENSP00000440005	9606.ENSP00000356016	0	0	0	0	0	0.057	0	0.405	0.415
ARF1	CD55	9606.ENSP00000440005	9606.ENSP00000356030	0	0	0	0	0	0	0.600	0.091	0.620
ARF1	NCF2	9606.ENSP00000440005	9606.ENSP00000356505	0	0	0	0	0	0	0.900	0	0.900
ARF1	RRAGC	9606.ENSP00000440005	9606.ENSP00000362092	0	0	0	0	0.086	0.058	0	0.404	0.442
ARF1	WAS	9606.ENSP00000440005	9606.ENSP00000365891	0	0	0	0	0	0.176	0	0.367	0.456
ARF1	PICALM	9606.ENSP00000440005	9606.ENSP00000377015	0	0	0	0	0.052	0	0.600	0.103	0.630
ARF1	CD59	9606.ENSP00000440005	9606.ENSP00000379191	0	0	0	0	0	0	0.600	0.183	0.659
ARF1	MBP	9606.ENSP00000440005	9606.ENSP00000380958	0	0	0	0	0.063	0.383	0	0.067	0.413
ARF1	CDC42	9606.ENSP00000440005	9606.ENSP00000383118	0	0	0	0	0.191	0.056	0	0.805	0.839
ARF1	RAB1A	9606.ENSP00000440005	9606.ENSP00000387286	0	0	0	0.671	0.177	0.462	0.600	0.818	0.858
ARF1	ARFIP1	9606.ENSP00000440005	9606.ENSP00000395083	0	0	0	0	0.062	0.316	0	0.812	0.869
ARF1	RHOA	9606.ENSP00000440005	9606.ENSP00000400175	0	0	0	0	0.177	0.056	0	0.565	0.633
ARF1	ASAP1	9606.ENSP00000440005	9606.ENSP00000429900	0	0	0	0	0	0.521	0.900	0.859	0.992
ARF1	UPF1	9606.ENSP00000440005	9606.ENSP00000470142	0	0	0	0	0	0.056	0	0.428	0.437
ARF1	CLTCL1	9606.ENSP00000440005	9606.ENSP00000441158	0	0	0	0	0.066	0.180	0	0.346	0.455
ARF1	CYFIP1	9606.ENSP00000440005	9606.ENSP00000481038	0	0	0	0	0	0.159	0.800	0.187	0.851
ARF1	RAB5C	9606.ENSP00000440005	9606.ENSP00000447053	0	0	0	0	0.319	0.634	0.600	0.394	0.931
ARF1	IQSEC1	9606.ENSP00000440005	9606.ENSP00000480301	0	0	0	0	0	0.821	0	0.765	0.956
ARF3	ARF5	9606.ENSP00000256682	9606.ENSP00000000233	0	0	0.447	0.978	0.099	0	0.900	0.684	0.908
ARF3	RALBP1	9606.ENSP00000256682	9606.ENSP00000019317	0	0	0	0	0	0.145	0	0.433	0.495
ARF3	UNC93B1	9606.ENSP00000256682	9606.ENSP00000227471	0	0	0	0	0	0	0	0.693	0.693
ARF3	RAC2	9606.ENSP00000256682	9606.ENSP00000249071	0	0	0	0	0.063	0.056	0	0.591	0.607
ARF3	RAB2A	9606.ENSP00000256682	9606.ENSP00000262646	0	0	0	0	0.063	0.058	0	0.387	0.412
ARF3	REPS2	9606.ENSP00000256682	9606.ENSP00000349824	0	0	0	0	0	0	0	0.415	0.414
ARF3	PXN	9606.ENSP00000256682	9606.ENSP00000267257	0	0	0	0	0	0.140	0	0.353	0.420
ARF3	WAS	9606.ENSP00000256682	9606.ENSP00000365891	0	0	0	0	0	0.176	0	0.326	0.421
ARF3	MAPK3	9606.ENSP00000256682	9606.ENSP00000263025	0	0	0	0	0.051	0.163	0	0.332	0.423
ARF3	RAPGEF3	9606.ENSP00000256682	9606.ENSP00000395708	0	0	0	0	0.061	0.144	0	0.349	0.431
ARF3	CFL1	9606.ENSP00000256682	9606.ENSP00000432660	0	0	0	0	0.147	0.057	0	0.349	0.431
ARF3	CRK	9606.ENSP00000256682	9606.ENSP00000300574	0	0	0	0	0.083	0	0	0.414	0.440
ARF3	DLG4	9606.ENSP00000256682	9606.ENSP00000382428	0	0	0	0	0.096	0.363	0	0.108	0.441
ARF3	RAC1	9606.ENSP00000256682	9606.ENSP00000348461	0	0	0	0	0.062	0.056	0	0.436	0.457
ARF3	ARHGAP24	9606.ENSP00000256682	9606.ENSP00000378611	0	0	0	0	0	0.102	0	0.430	0.466
ARF3	RAB5A	9606.ENSP00000256682	9606.ENSP00000273047	0	0	0	0	0.053	0.073	0	0.460	0.484
ARF3	NCF4	9606.ENSP00000256682	9606.ENSP00000380334	0	0	0	0	0	0.185	0	0.405	0.495
ARF3	RHOB	9606.ENSP00000256682	9606.ENSP00000272233	0	0	0	0	0.107	0.056	0	0.451	0.497
ARF3	LRRK2	9606.ENSP00000256682	9606.ENSP00000298910	0.045	0	0	0	0.062	0.500	0	0.085	0.536
ARF3	CLTCL1	9606.ENSP00000256682	9606.ENSP00000441158	0	0	0	0	0.066	0.180	0	0.496	0.580
ARF3	CD55	9606.ENSP00000256682	9606.ENSP00000356030	0	0	0	0	0	0	0.600	0	0.600
ARF3	CD59	9606.ENSP00000256682	9606.ENSP00000379191	0	0	0	0	0	0	0.600	0.057	0.606
ARF3	RAB7A	9606.ENSP00000256682	9606.ENSP00000265062	0	0	0	0	0.066	0.077	0	0.614	0.638
ARF3	NCF2	9606.ENSP00000256682	9606.ENSP00000356505	0	0	0	0	0	0	0	0.656	0.656
ARF3	RAB33B	9606.ENSP00000256682	9606.ENSP00000306496	0	0	0	0	0.062	0.160	0	0.609	0.665
ARF3	NCF1	9606.ENSP00000256682	9606.ENSP00000289473	0	0	0	0	0	0.185	0	0.610	0.670
ARF3	CDC42	9606.ENSP00000256682	9606.ENSP00000383118	0	0	0	0	0.062	0.056	0	0.663	0.676
ARF3	RHOA	9606.ENSP00000256682	9606.ENSP00000400175	0	0	0	0	0.108	0.056	0	0.698	0.723
ARF3	COPE	9606.ENSP00000256682	9606.ENSP00000262812	0	0	0	0	0.129	0.163	0.600	0.197	0.734
ARF3	RAB1B	9606.ENSP00000256682	9606.ENSP00000310226	0	0	0	0.663	0.106	0.248	0.600	0.360	0.740
ARF3	RAB1A	9606.ENSP00000256682	9606.ENSP00000387286	0	0	0	0.672	0.073	0.248	0.600	0.576	0.752
ARF3	ARFIP1	9606.ENSP00000256682	9606.ENSP00000395083	0	0	0	0	0.049	0.518	0	0.633	0.817
ARF3	ARFGAP3	9606.ENSP00000256682	9606.ENSP00000263245	0	0	0	0	0.063	0.391	0.600	0.419	0.849
ARF5	RAC2	9606.ENSP00000000233	9606.ENSP00000249071	0	0	0	0	0.063	0.056	0	0.376	0.400
ARF5	RAB7A	9606.ENSP00000000233	9606.ENSP00000265062	0	0	0	0	0.077	0.077	0	0.354	0.402
ARF5	RAB5B	9606.ENSP00000000233	9606.ENSP00000353444	0	0	0	0	0.053	0.296	0	0.177	0.403
ARF5	FAM63A	9606.ENSP00000000233	9606.ENSP00000354669	0	0	0	0	0	0	0	0.414	0.414
ARF5	LAMP1	9606.ENSP00000000233	9606.ENSP00000333298	0	0	0	0	0.064	0	0	0.467	0.480
ARF5	RAB11FIP1	9606.ENSP00000000233	9606.ENSP00000331342	0	0	0	0	0	0	0	0.500	0.499
ARF5	LRRK2	9606.ENSP00000000233	9606.ENSP00000298910	0.045	0	0	0	0.062	0.500	0	0.073	0.529
